mmsi,num_names,names,sov,flag,flag_type,num_loas,loa,max_loa,num_types,type
353946000,1,Jupiter Ii,N,Panama (Republic of) ,Foreign,1,168.0,168.0,1,Cargo
353950000,1,M/v Orion Reefer,N,Panama (Republic of) ,Foreign,2,144.0/145.0,145.0,1,Cargo
353951000,1,Ocean Highway,N,Panama (Republic of) ,Foreign,1,179.0,179.0,1,Cargo
353954000,1,River Elegance,N,Panama (Republic of) ,Foreign,2,276.0/277.0,277.0,1,Cargo
353959000,1,Nord Voyager,N,Panama (Republic of) ,Foreign,1,190.0,190.0,1,Cargo
353965000,1,Forestland,N,Panama (Republic of) ,Foreign,1,183.0,183.0,1,Cargo
353968000,1,Msc Lisa,N,Panama (Republic of) ,Foreign,1,294.0,294.0,1,Cargo
353971000,1,Grand Glory,N,Panama (Republic of) ,Foreign,1,187.0,187.0,1,Cargo
353978000,1,Hyundai Goodwill,N,Panama (Republic of) ,Foreign,1,294.0,294.0,1,Cargo
353981000,1,Mv Frio Hellenic,N,Panama (Republic of) ,Foreign,1,148.0,148.0,1,Cargo
353991000,1,Ever Dynamic,N,Panama (Republic of) ,Foreign,1,294.0,294.0,1,Cargo
353998000,1,Medi Rotterdam,N,Panama (Republic of) ,Foreign,1,225.0,225.0,1,Cargo
354014000,1,Hercules Highway,N,Panama (Republic of) ,Foreign,1,179.0,179.0,1,Cargo
354021000,1,Lotus,N,Panama (Republic of) ,Foreign,1,190.0,190.0,1,Cargo
354030000,1,Navios Esperanza,N,Panama (Republic of) ,Foreign,1,225.0,225.0,1,Cargo
354048000,1,Cosco Wuyishan,N,Panama (Republic of) ,Foreign,1,178.0,178.0,1,Cargo
354076000,1,Morning Catherine,N,Panama (Republic of) ,Foreign,1,199.0,199.0,1,Cargo
354082000,1,First Endeavour,N,Panama (Republic of) ,Foreign,1,225.0,225.0,1,Cargo
354084000,1,Van Star,N,Panama (Republic of) ,Foreign,1,199.0,199.0,1,Cargo
354092000,1,Msc Laura,N,Panama (Republic of) ,Foreign,3,300.0/301.0/812.0,812.0,1,Cargo
354094000,1,Royal Breeze,N,Panama (Republic of) ,Foreign,1,225.0,225.0,1,Cargo
354109000,1,Mishima,N,Panama (Republic of) ,Foreign,1,224.0,224.0,1,Cargo
354112000,1,Lady Remington Iii,N,Panama (Republic of) ,Foreign,1,89.0,89.0,1,Cargo
354124000,2,Msc Roberta/Mscroberta,N,Panama (Republic of) ,Foreign,1,244.0,244.0,1,Cargo
354147000,1,Nanhai,N,Panama (Republic of) ,Foreign,1,189.0,189.0,1,Cargo
354152000,2,Blue Eternity/New Eternity,N,Panama (Republic of) ,Foreign,1,186.0,186.0,1,Cargo
354156549,1,Nyk Meteor,N,Panama (Republic of) ,Foreign,1,294.0,294.0,1,Cargo
354174000,1,Loveland Island,N,Panama (Republic of) ,Foreign,1,169.0,169.0,1,Cargo
354175000,1,Maha Avanti,N,Panama (Republic of) ,Foreign,1,185.0,185.0,1,Cargo
354179000,1,Halo Cygnus,N,Panama (Republic of) ,Foreign,1,225.0,225.0,1,Cargo
354180000,1,Clipper Bari-star,N,Panama (Republic of) ,Foreign,1,180.0,180.0,1,Cargo
354183000,1,K.amber,N,Panama (Republic of) ,Foreign,1,199.0,199.0,1,Cargo
354185000,1,Clifford  Castle,N,Panama (Republic of) ,Foreign,1,184.0,184.0,1,Reserved
354190000,1,Daebo Ibt,N,Panama (Republic of) ,Foreign,1,229.0,229.0,1,Cargo
354196000,1,Aqua Marina,N,Panama (Republic of) ,Foreign,1,145.0,145.0,1,Cargo
354202000,1,Msc Ornella,N,Panama (Republic of) ,Foreign,1,294.0,294.0,1,Cargo
354203000,2,Mediterranean Highwa/Mediterraneanhighway,N,Panama (Republic of) ,Foreign,1,200.0,200.0,1,Cargo
354206000,1,Nord Glory,N,Panama (Republic of) ,Foreign,1,190.0,190.0,1,Cargo
354212000,2,Dorado Gas/Nyk Meteor,N,Panama (Republic of) ,Foreign,2,105.0/294.0,294.0,2,Cargo/Tanker
354215000,1,Carnival Pride,N,Panama (Republic of) ,Foreign,3,292.0/293.0/301.0,301.0,2,Passenger/Reserved
354228000,1,Xuchanghai,N,Panama (Republic of) ,Foreign,1,175.0,175.0,1,Cargo
354248000,1,Bulk China,N,Panama (Republic of) ,Foreign,1,289.0,289.0,1,Cargo
354252000,1,Stx Ace10,N,Panama (Republic of) ,Foreign,1,183.0,183.0,1,Tanker
354253000,1,Ncc Safa,N,Panama (Republic of) ,Foreign,1,183.0,183.0,1,Tanker
354255000,1,Axel,N,Panama (Republic of) ,Foreign,1,183.0,183.0,1,Tanker
354267000,1,Tomoshio,N,Panama (Republic of) ,Foreign,1,190.0,190.0,1,Cargo
354269000,1,Ginga Lion,N,Panama (Republic of) ,Foreign,1,154.0,154.0,1,Tanker
354276000,1,Arctic Mariner,N,Panama (Republic of) ,Foreign,1,118.0,118.0,1,Cargo
354277000,1,Carnival Miracle,N,Panama (Republic of) ,Foreign,2,292.0/293.0,293.0,1,Passenger
354278000,1,Navios Meridian,N,Panama (Republic of) ,Foreign,1,190.0,190.0,1,Cargo
354280000,1,Thor Glory,N,Panama (Republic of) ,Foreign,1,125.0,125.0,1,Cargo
354282000,1,Barcelona,N,Panama (Republic of) ,Foreign,1,180.0,180.0,1,Cargo
354283000,1,Ginga Caracal,N,Panama (Republic of) ,Foreign,1,154.0,154.0,1,Tanker
354289000,1,Federico Ii,N,Panama (Republic of) ,Foreign,1,235.0,235.0,1,Cargo
354294000,1,K.garnet,N,Panama (Republic of) ,Foreign,1,190.0,190.0,1,Cargo
354315000,1,Msc Tomoko,N,Panama (Republic of) ,Foreign,1,332.0,332.0,1,Cargo
354327000,2,Belisland/Kerveros,N,Panama (Republic of) ,Foreign,1,225.0,225.0,1,Cargo
354330000,1,Navios Libra 2,N,Panama (Republic of) ,Foreign,1,224.0,224.0,1,Cargo
354331000,1,Pacific Royal,N,Panama (Republic of) ,Foreign,1,185.0,185.0,1,Cargo
354334000,1,Ever Reach,N,Panama (Republic of) ,Foreign,2,0.0/294.0,294.0,1,Cargo
354338000,1,Global Glory,N,Panama (Republic of) ,Foreign,1,189.0,189.0,1,Cargo
354340000,1,Msc Melissa,N,Panama (Republic of) ,Foreign,2,303.0/304.0,304.0,1,Cargo
354342000,2,Arcadia Highway/Arcadia Hm7hway,N,Panama (Republic of) ,Foreign,1,179.0,179.0,1,Cargo
354343000,1,Kristin Picer,N,Panama (Republic of) ,Foreign,1,189.0,189.0,1,Cargo
354357000,1,Mol Expeditor,N,Panama (Republic of) ,Foreign,1,294.0,294.0,1,Cargo
354360000,1,Puffin Arrow,N,Panama (Republic of) ,Foreign,1,200.0,200.0,1,Cargo
354370000,1,Aquarius Leader,N,Panama (Republic of) ,Foreign,1,200.0,200.0,1,Cargo
354380000,2,Alhussaini/M.v.alhussaini,N,Panama (Republic of) ,Foreign,2,59.0/63.0,63.0,2,Cargo/MilOps
354406000,1,Torm Orient,N,Panama (Republic of) ,Foreign,1,218.0,218.0,1,Cargo
354410000,1,Sagittarius Leader,N,Panama (Republic of) ,Foreign,1,200.0,200.0,1,Cargo
354415000,1,Msc Fabienne,N,Panama (Republic of) ,Foreign,1,293.0,293.0,1,Cargo
354421000,1,Ken Mei,N,Panama (Republic of) ,Foreign,1,170.0,170.0,1,Cargo
354423000,2,M/v Sapphire I/Sapphire I,N,Panama (Republic of) ,Foreign,1,145.0,145.0,1,Cargo
354441000,1,Eagle Miri,N,Panama (Republic of) ,Foreign,1,183.0,183.0,2,Other/Tanker
354445000,1,Global Island,N,Panama (Republic of) ,Foreign,1,191.0,191.0,1,Cargo
354447000,1,Amapola,N,Panama (Republic of) ,Foreign,1,225.0,225.0,1,Cargo
354449000,2,Atlantic Daisy/Ingrid Oldendorff,N,Panama (Republic of) ,Foreign,1,177.0,177.0,1,Cargo
354450000,1,Speedwell,N,Panama (Republic of) ,Foreign,1,189.0,189.0,1,Cargo
354456000,1,Federal Franklin,N,Panama (Republic of) ,Foreign,1,190.0,190.0,1,Cargo
354458000,1,Crown Star,N,Panama (Republic of) ,Foreign,1,225.0,225.0,1,Cargo
354459000,1,Full City,N,Panama (Republic of) ,Foreign,1,167.0,167.0,1,Cargo
354464000,1,Ref Lira,N,Panama (Republic of) ,Foreign,1,153.0,153.0,1,Cargo
354468000,2,Glory Express/High Glory,N,Panama (Republic of) ,Foreign,2,180.0/182.0,182.0,1,Tanker
354487000,1,Utopia Ace,N,Panama (Republic of) ,Foreign,1,200.0,200.0,1,Cargo
354489000,1,Ever Respect,N,Panama (Republic of) ,Foreign,1,294.0,294.0,1,Cargo
354490000,1,Ever Result,N,Panama (Republic of) ,Foreign,1,295.0,295.0,1,Cargo
354491000,2,354491000/Ever Refine,N,Panama (Republic of) ,Foreign,2,1.0/295.0,295.0,2,Cargo/Unknown
354496000,1,Cape Althea,N,Panama (Republic of) ,Foreign,1,292.0,292.0,1,Cargo
354504000,1,Olympian Highway,N,Panama (Republic of) ,Foreign,1,180.0,180.0,1,Cargo
354505000,1,Msc Ingrid,N,Panama (Republic of) ,Foreign,2,0.0/294.0,294.0,1,Cargo
354512000,1,Red Iris,N,Panama (Republic of) ,Foreign,1,225.0,225.0,1,Cargo
354514000,1,Navios Armonia,N,Panama (Republic of) ,Foreign,1,190.0,190.0,1,Cargo
354520000,1,Ttm Phoenix,N,Panama (Republic of) ,Foreign,1,190.0,190.0,1,Cargo
354532000,1,Ever Devote,N,Panama (Republic of) ,Foreign,1,294.0,294.0,1,Cargo
354536000,1,Golden Gate Bridge,N,Panama (Republic of) ,Foreign,1,285.0,285.0,1,Cargo
354537000,1,Msc Mandy,N,Panama (Republic of) ,Foreign,1,237.0,237.0,1,Cargo
354540000,1,Msc Shannon,N,Panama (Republic of) ,Foreign,1,237.0,237.0,1,Cargo
354542000,1,Bonita,N,Panama (Republic of) ,Foreign,1,225.0,225.0,1,Cargo
354546000,2,Haruna Express/Mt Haruna Express,N,Panama (Republic of) ,Foreign,2,0.0/179.0,179.0,1,Tanker
354556000,1,Saint Demetrios,N,Panama (Republic of) ,Foreign,1,146.0,146.0,1,Cargo
354570000,1,Ref Star,N,Panama (Republic of) ,Foreign,1,153.0,153.0,1,Cargo
354580000,1,Emerald Expess,N,Panama (Republic of) ,Foreign,1,53.0,53.0,1,Cargo
354589000,1,Km Kobe,N,Panama (Republic of) ,Foreign,1,292.0,292.0,1,Cargo
354591000,1,Pyxis Leader,N,Panama (Republic of) ,Foreign,1,199.0,199.0,1,Cargo
354602000,1,Sea Bailo,N,Panama (Republic of) ,Foreign,1,172.0,172.0,1,Cargo
354608000,1,Valencia Bridge,N,Panama (Republic of) ,Foreign,1,294.0,294.0,1,Cargo
354615000,1,Scan_bulker,N,Panama (Republic of) ,Foreign,1,166.0,166.0,1,Cargo
354618000,2,354618000/Msc Sarah,N,Panama (Republic of) ,Foreign,2,1.0/294.0,294.0,2,Cargo/Unknown
354619000,1,Nord Tradition,N,Panama (Republic of) ,Foreign,1,190.0,190.0,1,Cargo
354623000,1,King Ore,N,Panama (Republic of) ,Foreign,1,289.0,289.0,1,Cargo
354628000,1,Leopard,N,Panama (Republic of) ,Foreign,1,180.0,180.0,1,Tanker
354631000,1,Sirius  Leader,N,Panama (Republic of) ,Foreign,1,179.0,179.0,1,Cargo
354632000,1,Torm Antwerp,N,Panama (Republic of) ,Foreign,1,224.0,224.0,1,Cargo
354633000,1,Cape Riviera,N,Panama (Republic of) ,Foreign,1,290.0,290.0,1,Cargo
354646000,1,Topaz*ace,N,Panama (Republic of) ,Foreign,1,181.0,181.0,1,Cargo
354648000,1,High Efficiency,N,Panama (Republic of) ,Foreign,1,180.0,180.0,1,Tanker
354680000,1,Orient Vesta,N,Panama (Republic of) ,Foreign,1,289.0,289.0,1,Cargo
354681000,2,M/v Skanderborg/Med Salvador,N,Panama (Republic of) ,Foreign,2,150.0/186.0,186.0,1,Cargo
354697000,1,Socol 6,N,Panama (Republic of) ,Foreign,1,113.0,113.0,1,Cargo
354701000,1,Medi Antwerp,N,Panama (Republic of) ,Foreign,1,224.0,224.0,1,Cargo
354712000,2,M/v Msc Rachele/Msc Rachele,N,Panama (Republic of) ,Foreign,1,334.0,334.0,1,Cargo
354727000,1,Nord Spirit,N,Panama (Republic of) ,Foreign,1,189.0,189.0,1,Cargo
354741000,1,Jin Qiang,N,Panama (Republic of) ,Foreign,1,186.0,186.0,1,Cargo
354744000,1,Msc Asya,N,Panama (Republic of) ,Foreign,1,337.0,337.0,1,Cargo
354745000,2,354745000/Msc Tamara,N,Panama (Republic of) ,Foreign,3,1.0/264.0/265.0,265.0,2,Cargo/Unknown
354768000,1,Sea Majesty,N,Panama (Republic of) ,Foreign,2,177.0/178.0,178.0,1,Cargo
354777000,1,Cosco Dalian,N,Panama (Republic of) ,Foreign,1,279.0,279.0,1,Cargo
354785000,1,Grandis,N,Panama (Republic of) ,Foreign,1,199.0,199.0,1,Cargo
354792000,1,Mercury K,N,Panama (Republic of) ,Foreign,1,226.0,226.0,1,Cargo
354794000,1,Kt Albatross,N,Panama (Republic of) ,Foreign,1,197.0,197.0,1,Cargo
354803000,2,Kt Birdie/Msc Carole,N,Panama (Republic of) ,Foreign,2,178.0/225.0,225.0,1,Cargo
354821000,1,Americanconstitution,N,Panama (Republic of) ,Foreign,1,66.0,66.0,1,Diving
354826000,1,Astoria Bridge,N,Panama (Republic of) ,Foreign,1,261.0,261.0,1,Cargo
354828000,1,Nord Imagination,N,Panama (Republic of) ,Foreign,2,173.0/179.0,179.0,1,Tanker
354830000,1,Mega Hope,N,Panama (Republic of) ,Foreign,1,229.0,229.0,1,Cargo
354841000,1,Cabo Pilar,N,Panama (Republic of) ,Foreign,1,228.0,228.0,1,Tanker
354844000,1,Elegant Star,N,Panama (Republic of) ,Foreign,2,289.0/292.0,292.0,1,Cargo
354845000,2,Confidence/Nyk Kai,N,Panama (Republic of) ,Foreign,2,142.0/288.0,288.0,2,Cargo/Reserved
354855000,2,Mv Nord Discovery/Mv/nord Discovery,N,Panama (Republic of) ,Foreign,2,0.0/183.0,183.0,2,Cargo/Other
354858000,1,Royal Fairness,N,Panama (Republic of) ,Foreign,1,190.0,190.0,1,Cargo
354873000,1,M/v Manzanares,N,Panama (Republic of) ,Foreign,1,106.0,106.0,1,Cargo
354876000,1,Mol Tyne,N,Panama (Republic of) ,Foreign,1,299.0,299.0,1,Cargo
354879000,1,Placid Sea,N,Panama (Republic of) ,Foreign,1,190.0,190.0,1,Cargo
354891000,2,Grand Festival/Nyk Nebula,N,Panama (Republic of) ,Foreign,2,186.0/295.0,295.0,1,Cargo
354893000,1,Ever Diamond,N,Panama (Republic of) ,Foreign,2,292.0/295.0,295.0,2,Cargo/Other
354899000,1,Phoenix Leader,N,Panama (Republic of) ,Foreign,2,199.0/200.0,200.0,1,Cargo
354929000,1,Global Mercator,N,Panama (Republic of) ,Foreign,1,292.0,292.0,1,Cargo
354931000,1,Leo Felicity,N,Panama (Republic of) ,Foreign,1,283.0,283.0,1,Cargo
354938000,2,Jupiter Ace/Mt Asphalt Express,N,Panama (Republic of) ,Foreign,2,108.0/177.0,177.0,2,Cargo/Tanker
354950000,1,Ansac Sesoda,N,Panama (Republic of) ,Foreign,1,169.0,169.0,1,Cargo
354954000,1,Msc Socotra,N,Panama (Republic of) ,Foreign,1,300.0,300.0,1,Cargo
354961000,1,Msc Linzie,N,Panama (Republic of) ,Foreign,1,294.0,294.0,1,Cargo
354964000,1,Bulk Peru,N,Panama (Republic of) ,Foreign,1,190.0,190.0,1,Cargo
354971000,1,Rockies Highway,N,Panama (Republic of) ,Foreign,2,183.0/190.0,190.0,1,Cargo
354986000,1,Vega Spring,N,Panama (Republic of) ,Foreign,1,153.0,153.0,1,Tanker
354987000,1,Stellar Kite,N,Panama (Republic of) ,Foreign,1,199.0,199.0,1,Cargo
354992000,1,Taurus Two,N,Panama (Republic of) ,Foreign,1,190.0,190.0,1,Cargo
355001000,1,C.s.fortune,N,Panama (Republic of) ,Foreign,1,190.0,190.0,1,Cargo
355016000,1,Clipper Izumo,N,Panama (Republic of) ,Foreign,1,169.0,169.0,1,Cargo
355026000,1,Marianne,N,Panama (Republic of) ,Foreign,1,137.0,137.0,1,Cargo
355029000,1,Grand Mark,N,Panama (Republic of) ,Foreign,1,179.0,179.0,1,Cargo
355032000,1,Irenes Logos,N,Panama (Republic of) ,Foreign,1,195.0,195.0,1,Cargo
355038000,1,Yusho Regulus,N,Panama (Republic of) ,Foreign,1,227.0,227.0,1,Cargo
355039000,1,Taio Dream,N,Panama (Republic of) ,Foreign,1,193.0,193.0,1,Cargo
355040000,1,Southern Koala,N,Panama (Republic of) ,Foreign,1,149.0,149.0,1,Tanker
355043000,2,Atlantic Expres/Atlantic Express,N,Panama (Republic of) ,Foreign,1,150.0,150.0,1,Cargo
355050000,1,Baltic I,N,Panama (Republic of) ,Foreign,1,185.0,185.0,1,Tanker
355051000,1,Emden,N,Panama (Republic of) ,Foreign,1,177.0,177.0,1,Cargo
355061000,1,St Rossa,N,Panama (Republic of) ,Foreign,1,137.0,137.0,1,Cargo
355065000,1,Dingxianghai,N,Panama (Republic of) ,Foreign,1,188.0,188.0,1,Cargo
355068000,1,Caribbean Express 1,N,Panama (Republic of) ,Foreign,1,54.0,54.0,1,Cargo
355073000,2,Beagle Vi/M.v Beagle Vi,N,Panama (Republic of) ,Foreign,1,148.0,148.0,1,Cargo
355084000,1,Dream Power,N,Panama (Republic of) ,Foreign,1,255.0,255.0,1,Cargo
355092000,2,Marienborg/Wizard,N,Panama (Republic of) ,Foreign,2,37.0/188.0,188.0,2,Cargo/Tug
355104000,2,Furness Timika/Newseas Pearl,N,Panama (Republic of) ,Foreign,2,190.0/280.0,280.0,1,Cargo
355109000,1,Mol Endurance,N,Panama (Republic of) ,Foreign,1,294.0,294.0,1,Cargo
355117000,1,Aegean Castle,N,Panama (Republic of) ,Foreign,1,182.0,182.0,1,Cargo
355133000,1,Coral Highway,N,Panama (Republic of) ,Foreign,1,180.0,180.0,1,Cargo
355139000,1,Mermaid Ace,N,Panama (Republic of) ,Foreign,1,200.0,200.0,1,Cargo
355156000,1,Bold World,N,Panama (Republic of) ,Foreign,2,148.0/149.0,149.0,1,Tanker
355157000,1,Seaboard Star,N,Panama (Republic of) ,Foreign,1,160.0,160.0,1,Cargo
355166000,1,Jia Qiang,N,Panama (Republic of) ,Foreign,1,186.0,186.0,1,Cargo
355168000,1,Crown Jade,N,Panama (Republic of) ,Foreign,1,152.0,152.0,1,Cargo
355171000,1,Ncc Shams,N,Panama (Republic of) ,Foreign,1,180.0,180.0,1,Tanker
355195000,1,Stx Infinity,N,Panama (Republic of) ,Foreign,1,150.0,150.0,1,Tanker
355196000,1,Ikan Bayan,N,Panama (Republic of) ,Foreign,1,225.0,225.0,1,Cargo
355200000,1,Stx Azalea,N,Panama (Republic of) ,Foreign,1,170.0,170.0,1,Cargo
355204000,1,Dixiemaiden,N,Panama (Republic of) ,Foreign,1,200.0,200.0,1,Cargo
355214000,1,Msc Elena,N,Panama (Republic of) ,Foreign,1,202.0,202.0,1,Cargo
355216000,1,Msc Maureen,N,Panama (Republic of) ,Foreign,2,299.0/301.0,301.0,1,Cargo
355220000,1,Sea Flourish,N,Panama (Republic of) ,Foreign,1,181.0,181.0,1,Cargo
355221000,1,Silver Express,N,Panama (Republic of) ,Foreign,1,182.0,182.0,1,Tanker
355222000,1,Grand Dahlia,N,Panama (Republic of) ,Foreign,1,199.0,199.0,1,Cargo
355227000,1,Basic Reliance,N,Panama (Republic of) ,Foreign,1,172.0,172.0,1,Cargo
355234000,1,New Century 1,N,Panama (Republic of) ,Foreign,2,199.0/200.0,200.0,2,Cargo/Other
355241000,1,Iwato,N,Panama (Republic of) ,Foreign,1,193.0,193.0,1,Cargo
355249000,1,Msc Atlantic,N,Panama (Republic of) ,Foreign,2,220.0/237.0,237.0,1,Cargo
355257000,1,Bm Mimosa,N,Panama (Republic of) ,Foreign,1,238.0,238.0,1,Tanker
355260000,1,Nord Integrity,N,Panama (Republic of) ,Foreign,1,180.0,180.0,1,Tanker
355278000,1,Idas Bulker,N,Panama (Republic of) ,Foreign,1,166.0,166.0,1,Cargo
355280000,1,Hanjin Fos,N,Panama (Republic of) ,Foreign,1,292.0,292.0,1,Cargo
355284000,1,Nord Inspiration,N,Panama (Republic of) ,Foreign,1,177.0,177.0,1,Tanker
355288000,1,Nord Navigator,N,Panama (Republic of) ,Foreign,1,229.0,229.0,1,Cargo
355289000,1,Msc Suez,N,Panama (Republic of) ,Foreign,1,237.0,237.0,1,Cargo
355294000,1,Splendid Ace,N,Panama (Republic of) ,Foreign,2,197.0/198.0,198.0,1,Cargo
355305000,1,Msc Sandra,N,Panama (Republic of) ,Foreign,1,274.0,274.0,1,Cargo
355308000,1,Msc Luisa,N,Panama (Republic of) ,Foreign,2,289.0/300.0,300.0,1,Cargo
355315000,1,Mosel Ace,N,Panama (Republic of) ,Foreign,1,177.0,177.0,1,Cargo
355319000,1,Dresden,N,Panama (Republic of) ,Foreign,1,177.0,177.0,1,Cargo
355322000,1,Verona,N,Panama (Republic of) ,Foreign,1,176.0,176.0,1,Cargo
355331000,1,Uacc Harmony,N,Panama (Republic of) ,Foreign,1,179.0,179.0,1,Tanker
355364000,1,Crimson Mercury,N,Panama (Republic of) ,Foreign,1,200.0,200.0,1,Cargo
355386000,1,Andrea Palladio,N,Panama (Republic of) ,Foreign,1,235.0,235.0,1,Cargo
355389000,1,Tug Marlin,N,Panama (Republic of) ,Foreign,1,155.0,155.0,1,Tanker
355395000,1,Cosmos Ace,N,Panama (Republic of) ,Foreign,1,189.0,189.0,1,Cargo
355397000,1,Zao Express,N,Panama (Republic of) ,Foreign,3,0.0/179.0/180.0,180.0,1,Tanker
355410000,2,Star Of Dubai/Ultra Tiger,N,Panama (Republic of) ,Foreign,1,229.0,229.0,1,Cargo
355413000,1,Ncc Nasma,N,Panama (Republic of) ,Foreign,1,183.0,183.0,1,Tanker
355416000,1,Nord Izumo,N,Panama (Republic of) ,Foreign,1,177.0,177.0,1,Cargo
355417000,1,Atlantic  Cozumel,N,Panama (Republic of) ,Foreign,1,178.0,178.0,1,Cargo
355418000,1,Boron Navigator,N,Panama (Republic of) ,Foreign,1,190.0,190.0,1,Cargo
355427000,1,Navios Horizon,N,Panama (Republic of) ,Foreign,2,185.0/190.0,190.0,1,Cargo
355432000,1,Tai Progress,N,Panama (Republic of) ,Foreign,1,225.0,225.0,1,Cargo
355441000,1,Ocean Baron,N,Panama (Republic of) ,Foreign,1,225.0,225.0,1,Cargo
355452000,1,Sea Brilliance,N,Panama (Republic of) ,Foreign,1,179.0,179.0,1,Cargo
355456000,1,Baizo,N,Panama (Republic of) ,Foreign,1,183.0,183.0,1,Tanker
355461000,1,Caribbean Spirit,N,Panama (Republic of) ,Foreign,2,185.0/186.0,186.0,1,Tanker
355470000,1,Sabrewing,N,Panama (Republic of) ,Foreign,1,186.0,186.0,1,Tanker
355471000,1,Cape Jacaranda,N,Panama (Republic of) ,Foreign,1,292.0,292.0,1,Cargo
355480000,1,Maersk Walvis Bay,N,Panama (Republic of) ,Foreign,1,172.0,172.0,1,Cargo
355481000,2,Baltic Sun/Nord Venus,N,Panama (Republic of) ,Foreign,2,144.0/225.0,225.0,1,Cargo
355488000,2,Delhi Highway/Hanjin Pyeongtaek,N,Panama (Republic of) ,Foreign,2,199.0/267.0,267.0,2,Cargo/Tanker
355489000,1,Aurora Bulker,N,Panama (Republic of) ,Foreign,1,177.0,177.0,1,Cargo
355491000,1,Achilles Ii,N,Panama (Republic of) ,Foreign,1,225.0,225.0,1,Cargo
355493000,1,Global Vanguard,N,Panama (Republic of) ,Foreign,1,188.0,188.0,1,Cargo
355494000,1,Queen Express,N,Panama (Republic of) ,Foreign,1,180.0,180.0,1,Tanker
355516000,1,Cape Fushen,N,Panama (Republic of) ,Foreign,1,292.0,292.0,1,Cargo
355524000,1,Ikan Bagang,N,Panama (Republic of) ,Foreign,1,229.0,229.0,1,Cargo
355531000,1,Spring Falcon,N,Panama (Republic of) ,Foreign,1,190.0,190.0,1,Cargo
355548000,1,Hui Hong,N,Panama (Republic of) ,Foreign,1,225.0,225.0,1,Cargo
355554000,1,Yusho Spica,N,Panama (Republic of) ,Foreign,1,218.0,218.0,1,Cargo
355558000,1,Blue Ridge Highway,N,Panama (Republic of) ,Foreign,2,179.0/180.0,180.0,1,Cargo
355583000,1,Rhein Bridge,N,Panama (Republic of) ,Foreign,1,277.0,277.0,1,Cargo
355586000,1,Daiwan Wisdom,N,Panama (Republic of) ,Foreign,1,175.0,175.0,1,Cargo
355590000,1,Ym March,N,Panama (Republic of) ,Foreign,1,279.0,279.0,1,Cargo
355593000,1,Matinelli,N,Panama (Republic of) ,Foreign,1,160.0,160.0,1,Cargo
355594000,1,Daio Azalea,N,Panama (Republic of) ,Foreign,1,200.0,200.0,1,Cargo
355595000,2,Nordic Bulker/Nordic Bulker 2,N,Panama (Republic of) ,Foreign,1,169.0,169.0,1,Cargo
355596000,1,Morning Conductor,N,Panama (Republic of) ,Foreign,1,200.0,200.0,2,Cargo/Unknown
355600000,1,Karavas,N,Panama (Republic of) ,Foreign,1,237.0,237.0,1,Tanker
355609000,1,Msc Levina,N,Panama (Republic of) ,Foreign,1,241.0,241.0,1,Cargo
355619000,1,Wawasan Ruby,N,Panama (Republic of) ,Foreign,1,146.0,146.0,1,Tanker
355623000,1,Km Tokyo,N,Panama (Republic of) ,Foreign,1,229.0,229.0,1,Cargo
355624000,1,New Pride,N,Panama (Republic of) ,Foreign,1,189.0,189.0,1,Cargo
355627000,1,Ivan Pribylskiy,N,Panama (Republic of) ,Foreign,1,127.0,127.0,1,Cargo
355637000,1,Port Kenny,N,Panama (Republic of) ,Foreign,1,170.0,170.0,1,Cargo
355640000,1,Pine 2,N,Panama (Republic of) ,Foreign,1,183.0,183.0,1,Cargo
355647000,1,Prem Veena,N,Panama (Republic of) ,Foreign,1,229.0,229.0,1,Cargo
355649000,1,Grand Mercury,N,Panama (Republic of) ,Foreign,1,200.0,200.0,1,Cargo
355650000,1,Wawasan Celeste,N,Panama (Republic of) ,Foreign,1,180.0,180.0,1,Tanker
355658000,1,Grace Ii,N,Panama (Republic of) ,Foreign,1,142.0,142.0,1,Cargo
355664000,1,Anemona,N,Panama (Republic of) ,Foreign,1,192.0,192.0,1,Cargo
355684000,1,Msc Carla,N,Panama (Republic of) ,Foreign,1,241.0,241.0,1,Cargo
355688000,1,United Treasure,N,Panama (Republic of) ,Foreign,1,229.0,229.0,1,Cargo
355700000,1,Ginga Cheetah,N,Panama (Republic of) ,Foreign,1,160.0,160.0,1,Tanker
355708000,1,Hoegh Dubai,N,Panama (Republic of) ,Foreign,1,199.0,199.0,1,Cargo
355717000,1,Nyk Deneb,N,Panama (Republic of) ,Foreign,1,294.0,294.0,1,Cargo
355733000,1,Maersk Mikage,N,Panama (Republic of) ,Foreign,1,182.0,182.0,1,Tanker
355737000,1,Nord Atlantis,N,Panama (Republic of) ,Foreign,1,189.0,189.0,1,Cargo
355742000,1,Bianco Zealand,N,Panama (Republic of) ,Foreign,2,188.0/258.0,258.0,1,Cargo
